transaction_id,user_id,transaction_type,amount,device_id,location,timestamp,channel,agent_id,sim_swap_flag,balance_before,balance_after,transaction_velocity
T000236,U0300,receive,7330.27,D130,Portharcout,2024-01-13 12:47:00,USSD,A012,0,91278.82,83948.55,1
T000237,U0908,send,3326.67,D170,Ikeja,2024-01-19 03:05:00,Agent,A044,0,51013.14,47686.47,2
T000238,U0602,cash_out,7134.89,D161,Owerri,2024-02-22 14:46:00,Web,A109,0,18293.83,11158.940000000002,2
T000239,U0357,receive,1185.53,D145,Yaba,2024-04-11 22:19:00,USSD,A090,0,53803.87,52618.340000000004,0
T000240,U0256,receive,15256.03,D122,Ajah,2024-04-16 06:48:00,USSD,A285,0,2794.92,251.1618191324757,2
T000241,U0353,receive,7653.31,D191,Aba,2024-01-31 17:42:00,App,A292,0,4812.86,510.0966088246619,2
T000242,U0732,receive,1099.82,D150,Owerri,2024-03-27 21:17:00,USSD,A291,0,63131.78,62031.96,2
T000243,U0521,cash_in,4087.31,D001,Aba,2024-01-17 12:16:00,USSD,A264,0,72603.61,68516.3,0
T000244,U0524,receive,600.1,D094,Makurdi,2024-04-21 21:52:00,USSD,A272,0,14693.76,14093.66,4
T000245,U0837,send,2242.66,D198,Makurdi,2024-03-30 03:36:00,Agent,A299,0,53808.19,51565.53,3
T000246,U0950,send,5388.48,D182,Ajah,2024-05-17 10:34:00,App,A069,0,77490.53,72102.05,2
T000247,U0756,cash_out,2003.34,D014,Makurdi,2024-05-13 15:25:00,Agent,A144,0,88351.49,86348.15000000001,1
T000248,U0694,receive,5346.6,D100,Makurdi,2024-04-05 17:28:00,USSD,A056,0,47928.1,42581.5,0
T000249,U0284,cash_out,1403.73,D102,Ajah,2024-03-05 10:27:00,App,A041,0,13094.31,11690.58,0
T000250,U0312,send,6386.42,D053,Ikeja,2024-03-29 20:28:00,App,A077,0,7849.8,1463.38,0
T000251,U0099,send,2228.23,D006,Ajah,2024-02-08 04:56:00,USSD,A008,0,85801.72,83573.49,4
T000252,U0197,send,7814.71,D090,Ajah,2024-04-07 14:26:00,Agent,A090,0,8684.96,870.2499999999991,1
T000253,U0482,receive,734.91,D064,Owerri,2024-06-13 12:22:00,Web,A265,0,81961.93,81227.01999999999,0
T000254,U0878,receive,2246.91,D088,Makurdi,2024-05-11 08:05:00,Agent,A194,0,44251.77,42004.86,0
T000255,U0226,send,3117.48,D033,Yaba,2024-01-16 05:59:00,App,A071,0,44207.28,41089.799999999996,3
T000256,U0845,receive,2756.9,D072,Aba,2024-04-04 20:42:00,App,A286,0,52340.38,49583.479999999996,0
T000257,U0615,receive,2837.81,D044,Makurdi,2024-06-05 21:28:00,App,A108,0,14442.52,11604.710000000001,3
T000258,U0618,send,2942.16,D107,Ikeja,2024-03-23 17:01:00,Agent,A095,0,74511.9,71569.73999999999,2
T000259,U0365,receive,22460.78,D034,Kano,2024-01-03 14:28:00,USSD,A286,1,30700.4,8239.620000000003,0
T000260,U0368,cash_in,1073.13,D162,Ikeja,2024-06-07 17:36:00,USSD,A245,0,60180.12,59106.990000000005,0
T000261,U0570,send,7319.42,D152,Aba,2024-06-08 03:30:00,App,A075,0,1528.06,495.9725736290701,2
T000262,U0590,send,4012.45,D002,Kano,2024-01-10 09:45:00,Agent,A137,0,28870.29,24857.84,1
T000263,U0075,send,2669.01,D136,Ajah,2024-03-29 15:39:00,USSD,A222,0,5007.43,2338.42,0
T000264,U0042,cash_in,5019.18,D117,Owerri,2024-05-16 23:51:00,App,A204,0,32047.42,27028.239999999998,1
T000265,U0422,cash_in,9604.72,D153,Yaba,2024-04-25 03:58:00,USSD,A061,0,13492.43,3887.710000000001,0
T000266,U0836,receive,3142.78,D121,Yaba,2024-02-21 01:30:00,Agent,A262,0,7934.28,4791.5,1
T000267,U0181,send,10005.05,D032,Owerri,2024-03-05 23:17:00,App,A065,0,84949.77,74944.72,0
T000268,U0545,cash_out,492.47,D056,Aba,2024-02-12 10:07:00,App,A037,0,37125.17,36632.7,0
T000269,U0071,cash_out,5293.37,D094,Owerri,2024-06-06 13:51:00,App,A234,0,82708.26,77414.89,3
T000270,U0568,receive,2026.18,D007,Makurdi,2024-06-20 16:55:00,Agent,A201,0,89373.43,87347.25,2
T000271,U0105,cash_out,2444.63,D176,Owerri,2024-02-17 19:20:00,Agent,A102,0,51099.21,48654.58,0
T000272,U0200,receive,4231.72,D088,Aba,2024-03-23 06:11:00,Agent,A110,0,57215.43,52983.71,1
T000273,U0101,cash_in,3268.83,D182,Yaba,2024-05-08 18:56:00,USSD,A050,0,65009.3,61740.47,2
T000274,U0768,receive,2404.55,D191,Portharcout,2024-02-05 10:05:00,USSD,A287,0,64826.16,62421.61,1
T000275,U0307,receive,1843.18,D130,Owerri,2024-05-03 08:48:00,Agent,A160,0,53487.4,51644.22,0
T000276,U0586,send,4815.8,D035,Kano,2024-01-28 07:53:00,Agent,A211,0,59840.61,55024.81,1
T000277,U0683,cash_in,3521.85,D098,Owerri,2024-05-14 01:55:00,USSD,A145,0,44669.12,41147.270000000004,0
T000278,U0377,cash_out,1952.7,D022,Kano,2024-05-28 19:23:00,USSD,A189,0,91698.3,89745.6,0
T000279,U0655,receive,1146.82,D192,Makurdi,2024-02-06 14:53:00,USSD,A185,0,72408.89,71262.06999999999,1
T000280,U0678,send,7446.47,D059,Ikeja,2024-02-15 08:38:00,USSD,A249,0,32177.23,24730.76,0
T000281,U0399,send,8040.07,D177,Ajah,2024-06-16 09:05:00,App,A161,0,34167.57,26127.5,0
T000282,U0773,send,1202.64,D052,Owerri,2024-06-02 03:46:00,USSD,A147,0,46067.49,44864.85,3
T000283,U0221,send,1516.68,D149,Makurdi,2024-04-17 10:56:00,USSD,A271,0,4133.9,2617.2199999999993,1
T000284,U0595,receive,1366.55,D140,Kano,2024-02-16 15:32:00,Agent,A163,0,99146.68,97780.12999999999,1
T000285,U0182,cash_out,10795.44,D011,Ajah,2024-05-30 11:28:00,USSD,A177,0,47316.41,36520.97,1
T000286,U0307,send,7438.99,D182,Owerri,2024-06-27 10:31:00,App,A230,0,77730.95,70291.95999999999,1
T000287,U0522,send,387.5,D122,Aba,2024-03-05 18:24:00,USSD,A164,0,16660.24,16272.740000000002,3
T000288,U0396,receive,8938.82,D198,Kano,2024-06-20 03:38:00,App,A224,0,61311.92,52373.1,0
T000289,U0004,send,187.74,D014,Kano,2024-01-19 13:36:00,USSD,A224,0,38789.07,38601.33,3
T000290,U0863,cash_out,1459.79,D033,Kano,2024-06-05 10:41:00,USSD,A232,0,89102.73,87642.94,2
T000291,U0914,send,12566.0,D102,Ikeja,2024-06-11 13:53:00,USSD,A054,0,93321.35,80755.35,1
T000292,U0848,send,9987.7,D077,Makurdi,2024-03-19 08:59:00,Agent,A036,0,62856.89,52869.19,2
T000293,U1000,send,7603.35,D026,Aba,2024-03-18 21:41:00,App,A053,0,7032.76,32.627835584193136,1
T000294,U0804,send,3058.27,D142,Yaba,2024-04-01 14:46:00,USSD,A188,0,47194.24,44135.97,0
T000295,U0281,receive,1938.72,D176,Ikeja,2024-03-03 13:24:00,Agent,A074,0,2676.03,737.3100000000002,1
T000296,U0215,send,10666.15,D065,Ikeja,2024-04-27 20:15:00,USSD,A300,0,52283.18,41617.03,1
T000297,U0972,receive,5351.2,D046,Kano,2024-01-06 03:12:00,Agent,A289,0,50640.29,45289.090000000004,1
T000298,U0610,receive,1751.4,D127,Ikeja,2024-02-08 16:00:00,USSD,A044,0,42309.01,40557.61,0
T000299,U0420,send,3110.61,D183,Makurdi,2024-06-27 18:26:00,USSD,A051,0,34363.75,31253.14,1
T000300,U0101,send,10664.22,D094,Makurdi,2024-05-03 11:09:00,USSD,A099,0,58317.52,47653.299999999996,1
T000301,U0963,receive,11688.75,D074,Makurdi,2024-06-23 07:29:00,App,A051,0,18502.18,6813.43,1
T000302,U0521,receive,5383.8,D128,Yaba,2024-05-31 12:04:00,USSD,A135,0,3606.17,743.7791272418966,1
T000303,U0573,cash_out,6594.22,D074,Ikeja,2024-02-05 07:39:00,USSD,A213,0,78882.88,72288.66,1
T000304,U0309,send,200.45,D196,Owerri,2024-03-28 06:17:00,USSD,A141,0,78773.64,78573.19,1
T000305,U0658,send,4639.29,D140,Portharcout,2024-06-12 07:27:00,Agent,A114,0,58360.75,53721.46,4
T000306,U0939,send,5839.69,D182,Makurdi,2024-04-19 07:01:00,Agent,A239,0,83178.74,77339.05,1
T000307,U0931,receive,102.94,D192,Ikeja,2024-05-31 18:07:00,App,A175,0,51781.5,51678.56,1
T000308,U0510,receive,9284.98,D102,Kano,2024-05-15 06:46:00,App,A047,0,1648.21,96.45406323820349,0
T000309,U0063,cash_in,13175.28,D047,Aba,2024-02-18 22:27:00,App,A266,0,15679.44,2504.16,0
T000310,U0633,receive,1358.63,D165,Makurdi,2024-05-07 14:14:00,USSD,A026,0,46497.33,45138.700000000004,2
T000311,U0226,send,9347.39,D169,Yaba,2024-03-09 09:46:00,Agent,A050,0,86365.23,77017.84,1
T000312,U0105,receive,5475.78,D027,Kano,2024-03-17 05:11:00,USSD,A129,0,23332.63,17856.850000000002,1
T000313,U0974,cash_out,4345.79,D170,Ikeja,2024-03-23 13:46:00,App,A145,0,4370.45,24.659999999999854,3
T000314,U0772,send,9261.56,D086,Makurdi,2024-04-09 20:00:00,App,A145,0,41837.73,32576.170000000006,0
T000315,U0861,receive,1681.63,D068,Yaba,2024-01-18 14:22:00,App,A167,0,7605.44,5923.8099999999995,4
T000316,U0425,cash_out,7823.67,D157,Portharcout,2024-04-26 19:49:00,Agent,A043,0,55492.31,47668.64,0
T000317,U0255,cash_in,1888.19,D164,Ajah,2024-05-18 03:35:00,USSD,A041,0,6506.5,4618.3099999999995,0
T000318,U0429,cash_in,7743.04,D109,Makurdi,2024-03-14 19:48:00,App,A015,0,2646.1,54.03532912101916,1
T000319,U0434,send,2998.78,D057,Portharcout,2024-05-07 04:35:00,App,A129,0,94381.55,91382.77,2
T000320,U0207,receive,621.84,D140,Portharcout,2024-03-14 16:01:00,USSD,A058,0,66864.29,66242.45,3
T000321,U0028,send,2402.45,D173,Makurdi,2024-05-16 16:05:00,USSD,A054,0,12829.36,10426.91,1
T000322,U0682,receive,1329.56,D148,Ikeja,2024-03-02 20:05:00,Agent,A224,0,56064.89,54735.33,1
T000323,U0336,send,529.76,D045,Aba,2024-01-25 02:18:00,USSD,A203,0,26579.97,26050.210000000003,0
T000324,U0588,cash_in,584.28,D023,Ikeja,2024-03-17 10:38:00,USSD,A133,0,76347.37,75763.09,1
T000325,U0628,cash_in,7572.26,D190,Owerri,2024-02-25 23:43:00,USSD,A062,0,81605.69,74033.43000000001,1
T000326,U0069,receive,10659.9,D034,Aba,2024-01-16 17:51:00,App,A243,0,51253.04,40593.14,0
T000327,U0866,send,13095.33,D021,Owerri,2024-04-18 12:16:00,Agent,A210,0,41539.96,28444.629999999997,0
T000328,U0746,send,9618.9,D179,Owerri,2024-03-05 20:24:00,USSD,A242,0,32402.41,22783.510000000002,0
T000329,U0513,cash_in,8866.38,D137,Ajah,2024-04-30 06:19:00,App,A210,0,4251.17,507.1617811465635,1
T000330,U0167,receive,356.6,D113,Kano,2024-02-29 20:42:00,USSD,A215,0,56511.81,56155.21,2
T000331,U0864,cash_in,7806.18,D010,Kano,2024-06-16 08:05:00,USSD,A244,0,51383.77,43577.59,0
T000332,U0730,send,7645.81,D052,Owerri,2024-02-05 21:03:00,Agent,A071,0,22089.46,14443.649999999998,2
T000333,U0785,receive,703.73,D045,Owerri,2024-01-11 21:48:00,USSD,A090,0,53673.07,52969.34,0
T000334,U0368,cash_in,5423.68,D180,Portharcout,2024-03-04 19:46:00,USSD,A156,0,47295.56,41871.88,3
T000335,U0251,receive,3012.03,D030,Makurdi,2024-02-04 14:11:00,App,A084,0,26807.21,23795.18,1
T000336,U0859,receive,11513.6,D192,Kano,2024-04-02 23:23:00,USSD,A151,0,74566.62,63053.02,1
T000337,U0856,cash_in,5943.92,D130,Yaba,2024-02-09 01:30:00,App,A160,0,25342.02,19398.1,1
T000338,U0931,send,15078.4,D177,Aba,2024-03-19 03:47:00,Agent,A082,0,45652.94,30574.54,1
T000339,U0686,send,554.23,D096,Ikeja,2024-05-21 01:54:00,USSD,A289,0,53808.49,53254.259999999995,3
T000340,U0170,receive,207.27,D173,Yaba,2024-03-27 06:49:00,USSD,A186,0,81323.57,81116.3,3
T000341,U0758,send,18168.05,D017,Yaba,2024-01-25 03:14:00,USSD,A089,0,42634.43,24466.38,0
T000342,U0935,cash_in,417.95,D028,Ikeja,2024-06-06 12:14:00,USSD,A160,0,21492.88,21074.93,2
T000343,U0090,cash_in,2440.4,D126,Ajah,2024-06-14 01:54:00,USSD,A050,0,2466.89,26.48999999999978,1
T000344,U0561,cash_out,5248.69,D045,Portharcout,2024-04-08 22:43:00,Agent,A179,0,25953.85,20705.16,0
T000345,U0446,receive,10603.68,D017,Kano,2024-04-03 01:03:00,App,A220,0,75302.04,64698.35999999999,0
T000346,U0294,send,1469.02,D187,Ajah,2024-05-17 17:42:00,USSD,A205,0,82226.85,80757.83,1
T000347,U0919,send,147.44,D142,Ajah,2024-05-29 04:35:00,Agent,A019,0,60468.28,60320.84,0
T000348,U0150,cash_in,3683.27,D116,Kano,2024-04-07 01:12:00,USSD,A003,0,94884.5,91201.23,1
T000349,U0132,send,3184.89,D138,Owerri,2024-02-28 22:56:00,App,A116,0,52695.89,49511.0,1
T000350,U0433,receive,1832.86,D081,Ajah,2024-05-29 06:31:00,USSD,A299,0,48453.18,46620.32,1
T000351,U0059,cash_in,10353.38,D018,Yaba,2024-02-19 12:15:00,USSD,A157,0,83450.87,73097.48999999999,3
T000352,U0969,send,6917.93,D035,Owerri,2024-06-01 13:26:00,App,A241,0,17532.51,10614.579999999998,2
T000353,U0836,send,9763.74,D176,Makurdi,2024-03-10 22:09:00,USSD,A108,0,2498.8,48.247831377314256,1
T000354,U0199,receive,882.55,D058,Ikeja,2024-01-08 17:11:00,App,A300,0,88297.87,87415.31999999999,1
T000355,U0215,cash_out,5894.97,D115,Owerri,2024-01-27 01:04:00,USSD,A052,0,53877.04,47982.07,1
T000356,U0898,send,18464.79,D018,Makurdi,2024-04-02 06:34:00,USSD,A028,0,74744.79,56279.99999999999,2
T000357,U0561,cash_out,4732.64,D180,Owerri,2024-01-06 15:55:00,App,A212,0,63263.3,58530.66,1
T000358,U0472,receive,939.87,D158,Owerri,2024-05-22 04:08:00,Agent,A109,0,66724.87,65785.0,3
T000359,U0744,cash_out,27340.07,D037,Owerri,2024-01-28 08:24:00,USSD,A258,0,59146.5,31806.43,2
T000360,U0247,send,3757.31,D040,Owerri,2024-03-19 04:01:00,USSD,A220,0,72794.84,69037.53,2
T000361,U0382,send,9164.75,D006,Yaba,2024-02-02 19:34:00,App,A017,0,12235.71,3070.959999999999,0
T000362,U0991,cash_in,808.84,D079,Makurdi,2024-01-16 05:18:00,App,A240,0,25841.61,25032.77,1
T000363,U0239,cash_out,5484.51,D163,Yaba,2024-02-29 17:01:00,App,A212,0,48434.33,42949.82,2
T000364,U0927,receive,12187.31,D154,Aba,2024-05-13 04:25:00,App,A284,0,71929.57,59742.26000000001,2
T000365,U0367,cash_in,3796.63,D105,Kano,2024-01-22 01:06:00,Web,A284,0,31541.31,27744.68,1
T000366,U0168,cash_out,1703.02,D091,Kano,2024-04-12 13:58:00,USSD,A180,0,80914.69,79211.67,1
T000367,U0560,send,681.52,D158,Makurdi,2024-02-02 12:43:00,App,A272,0,7468.57,6787.049999999999,2
T000368,U0051,receive,1754.49,D075,Yaba,2024-03-25 00:15:00,App,A085,0,79299.17,77544.68,0
T000369,U0811,cash_out,2191.63,D116,Kano,2024-03-08 02:01:00,App,A261,0,70206.86,68015.23,0
T000370,U0610,receive,6188.6,D152,Owerri,2024-06-03 00:47:00,USSD,A210,0,7460.94,1272.3399999999992,1
T000371,U0951,send,983.86,D122,Aba,2024-03-15 15:52:00,App,A062,0,4131.9,3148.0399999999995,1
T000372,U0728,cash_in,560.83,D055,Owerri,2024-04-12 09:23:00,App,A005,0,84150.66,83589.83,1
T000373,U0689,send,2446.46,D009,Makurdi,2024-05-24 18:03:00,App,A107,0,15334.62,12888.16,2
T000374,U0380,send,3068.48,D106,Ikeja,2024-03-18 09:52:00,USSD,A011,0,26077.05,23008.57,1
T000375,U0474,cash_out,4949.49,D062,Ajah,2024-04-02 10:41:00,App,A215,0,89732.8,84783.31,1
T000376,U0080,receive,6146.99,D111,Portharcout,2024-04-22 23:28:00,Agent,A219,0,34944.71,28797.72,0
T000377,U0697,cash_in,11003.65,D146,Kano,2024-03-13 00:47:00,Agent,A179,0,53513.05,42509.4,2
T000378,U0367,cash_in,1705.09,D051,Yaba,2024-03-19 09:33:00,App,A066,0,4070.59,2365.5,2
T000379,U0461,send,3760.32,D103,Kano,2024-06-27 22:35:00,App,A185,0,57332.21,53571.89,2
T000380,U0911,send,2278.85,D019,Yaba,2024-01-15 12:52:00,USSD,A017,0,71638.99,69360.14,1
T000381,U0539,send,7.11,D069,Makurdi,2024-03-22 19:16:00,USSD,A040,0,56945.69,56938.58,1
T000382,U0452,send,4330.74,D117,Makurdi,2024-01-21 17:35:00,USSD,A076,0,81059.36,76728.62,2
T000383,U0464,receive,8458.56,D082,Ajah,2024-05-13 16:26:00,Agent,A246,0,77878.93,69420.37,2
T000384,U0960,receive,185.6,D123,Owerri,2024-05-21 12:06:00,USSD,A051,0,48431.87,48246.270000000004,1
T000385,U0478,receive,17.49,D033,Kano,2024-04-30 21:28:00,App,A129,0,64865.57,64848.08,1
T000386,U0926,send,6506.43,D108,Ajah,2024-01-06 03:20:00,Agent,A260,0,28387.07,21880.64,1
T000387,U0420,receive,5757.85,D166,Yaba,2024-03-22 20:18:00,Agent,A209,0,36503.71,30745.86,0
T000388,U0707,receive,2603.14,D013,Aba,2024-04-30 15:14:00,App,A211,0,62566.57,59963.43,0
T000389,U0214,receive,5417.71,D177,Aba,2024-01-11 12:31:00,App,A132,0,66380.91,60963.200000000004,0
T000390,U0369,send,15329.28,D073,Portharcout,2024-05-06 17:19:00,App,A084,0,9450.36,200.67480976858033,0
T000391,U0854,receive,1424.18,D090,Ikeja,2024-02-16 07:30:00,USSD,A049,0,82104.68,80680.5,0
T000392,U0114,send,1411.33,D181,Yaba,2024-01-04 02:59:00,USSD,A246,0,64080.16,62668.83,1
T000393,U0754,receive,1030.4,D129,Yaba,2024-01-05 08:55:00,USSD,A039,0,33407.85,32377.449999999997,0
T000394,U0503,cash_in,6436.53,D012,Owerri,2024-03-24 22:45:00,USSD,A145,1,23409.7,16973.170000000002,0
T000395,U0636,send,2178.51,D152,Yaba,2024-03-28 13:11:00,Agent,A143,0,60705.36,58526.85,0
T000396,U0817,receive,22411.73,D129,Makurdi,2024-02-11 00:00:00,USSD,A247,0,69892.95,47481.22,1
T000397,U0588,send,6270.17,D068,Makurdi,2024-01-09 11:03:00,App,A156,0,92912.16,86641.99,1
T000398,U0311,send,2289.4,D135,Aba,2024-04-21 08:51:00,USSD,A016,0,19314.15,17024.75,2
T000399,U0469,send,807.81,D116,Aba,2024-04-09 23:06:00,Web,A281,0,50788.94,49981.130000000005,0
T000400,U0824,cash_out,4482.74,D092,Portharcout,2024-03-21 18:56:00,USSD,A039,0,95562.79,91080.04999999999,2
T000401,U0708,receive,1747.1,D197,Portharcout,2024-01-23 17:11:00,USSD,A145,0,91043.71,89296.61,1
T000402,U0863,cash_out,11796.26,D039,Aba,2024-01-04 20:19:00,USSD,A046,0,48311.55,36515.29,0
T000403,U0044,receive,2911.65,D032,Kano,2024-06-14 23:33:00,Agent,A020,0,55651.91,52740.26,1
T000404,U0415,receive,1731.15,D177,Kano,2024-05-08 01:43:00,USSD,A133,0,91733.67,90002.52,2
T000405,U0698,receive,4440.36,D159,Aba,2024-05-13 13:39:00,Agent,A268,0,4180.34,390.9482985067821,1
T000406,U0855,send,736.56,D108,Ajah,2024-06-25 12:45:00,App,A081,0,97643.92,96907.36,3
T000407,U0246,send,4122.54,D079,Kano,2024-05-04 14:26:00,USSD,A158,0,97722.42,93599.88,1
T000408,U0949,send,288.74,D003,Makurdi,2024-03-28 13:03:00,USSD,A224,0,94492.18,94203.43999999999,1
T000409,U0084,receive,4668.31,D110,Kano,2024-04-02 19:09:00,App,A002,0,96584.97,91916.66,2
T000410,U0207,send,3776.86,D175,Kano,2024-01-27 15:20:00,USSD,A125,0,31102.78,27325.92,2
T000411,U0151,send,3677.83,D111,Kano,2024-05-27 23:30:00,Agent,A241,1,4669.74,991.9099999999999,0
T000412,U0668,send,5762.67,D015,Portharcout,2024-04-02 13:12:00,USSD,A117,0,29150.23,23387.559999999998,1
T000413,U0528,receive,227.38,D051,Portharcout,2024-06-18 03:08:00,App,A264,0,35220.78,34993.4,1
T000414,U0165,receive,3078.44,D107,Ikeja,2024-05-18 14:09:00,App,A037,0,35894.01,32815.57,1
T000415,U0917,cash_out,2935.28,D021,Kano,2024-05-03 15:27:00,App,A216,0,68365.43,65430.149999999994,3
T000416,U0975,send,3078.92,D041,Ajah,2024-01-15 19:57:00,USSD,A049,0,86498.09,83419.17,1
T000417,U0145,send,19532.93,D120,Portharcout,2024-03-23 17:21:00,Agent,A217,0,22976.69,3443.7599999999984,2
T000418,U0037,receive,749.92,D003,Ikeja,2024-02-23 19:45:00,App,A059,0,45280.99,44531.07,0
T000419,U0333,cash_out,5862.85,D129,Makurdi,2024-01-02 23:49:00,App,A060,0,38472.61,32609.760000000002,0
T000420,U0403,send,2570.79,D149,Makurdi,2024-06-27 14:26:00,App,A078,0,76695.61,74124.82,2
T000421,U0414,receive,3584.4,D080,Kano,2024-05-13 11:27:00,App,A119,0,32471.63,28887.23,1
T000422,U0045,receive,7185.71,D099,Yaba,2024-02-04 19:08:00,Agent,A127,0,6565.38,603.1168158955852,4
T000423,U0402,send,856.17,D149,Ikeja,2024-03-18 23:36:00,Agent,A207,0,34046.56,33190.39,0
T000424,U0206,send,7210.84,D105,Portharcout,2024-03-06 09:39:00,USSD,A160,0,36043.14,28832.3,1
T000425,U0062,send,364.63,D095,Makurdi,2024-03-03 16:32:00,USSD,A085,0,82416.25,82051.62,1
T000426,U0420,cash_out,3301.56,D177,Kano,2024-01-27 17:07:00,Web,A004,0,55241.54,51939.98,1
T000427,U0868,receive,6775.35,D065,Owerri,2024-01-17 04:48:00,USSD,A157,0,52827.99,46052.64,1
T000428,U0468,receive,1069.38,D041,Ajah,2024-06-22 18:53:00,Web,A177,0,60284.06,59214.68,0
T000429,U0820,receive,7368.32,D067,Owerri,2024-03-04 11:32:00,App,A279,0,56583.94,49215.62,0
T000430,U0019,receive,912.48,D124,Aba,2024-05-31 07:43:00,USSD,A252,0,68483.36,67570.88,1
T000431,U0365,receive,8028.19,D042,Makurdi,2024-04-03 18:59:00,USSD,A080,0,90485.71,82457.52,0
T000432,U0300,send,3164.36,D069,Kano,2024-02-10 21:11:00,USSD,A044,1,87758.88,84594.52,1
T000433,U0007,send,5770.18,D185,Yaba,2024-04-16 13:51:00,Agent,A218,0,50036.6,44266.42,2
T000434,U0761,send,12469.12,D171,Ajah,2024-03-30 03:51:00,USSD,A199,0,84831.7,72362.58,1
T000435,U0428,receive,2624.8,D101,Makurdi,2024-05-03 02:46:00,USSD,A180,0,86439.83,83815.03,0
T000436,U0117,send,1326.07,D140,Ikeja,2024-06-09 03:14:00,Agent,A208,0,79165.37,77839.29999999999,0
T000437,U0580,receive,10093.2,D064,Ajah,2024-03-01 00:16:00,USSD,A194,1,5163.37,782.7465004533528,1
T000438,U0507,send,881.4,D108,Kano,2024-02-18 19:11:00,App,A012,0,66543.26,65661.86,2
T000439,U0546,cash_out,4991.25,D051,Portharcout,2024-01-31 14:24:00,App,A205,0,32008.13,27016.88,1
T000440,U0706,send,12836.22,D073,Makurdi,2024-06-27 06:07:00,USSD,A126,0,87454.74,74618.52,2
T000441,U0325,send,5610.38,D060,Makurdi,2024-05-19 16:43:00,USSD,A072,0,29112.25,23501.87,1
T000442,U0055,cash_out,1088.8,D199,Yaba,2024-03-15 14:50:00,USSD,A220,0,91943.97,90855.17,1
T000443,U0778,receive,826.05,D080,Makurdi,2024-04-29 08:50:00,USSD,A072,0,61896.96,61070.909999999996,3
T000444,U0992,cash_out,1453.8,D156,Portharcout,2024-05-02 15:17:00,USSD,A121,0,64860.49,63406.689999999995,1
T000445,U0042,send,2483.03,D124,Ajah,2024-01-14 18:30:00,App,A274,0,88885.87,86402.84,0
T000446,U0297,send,866.76,D199,Makurdi,2024-04-13 03:01:00,App,A300,0,98554.9,97688.14,1
T000447,U0973,receive,7992.84,D014,Owerri,2024-04-05 19:25:00,App,A043,1,31591.8,23598.96,0
T000448,U0231,cash_out,2208.33,D160,Ajah,2024-03-21 19:41:00,USSD,A208,0,9797.22,7588.889999999999,2
T000449,U0453,send,13751.14,D008,Aba,2024-05-26 12:21:00,USSD,A214,0,72611.32,58860.18000000001,2
T000450,U0890,cash_out,9241.36,D027,Portharcout,2024-02-02 20:53:00,USSD,A077,0,7947.7,289.55094872090103,1
T000451,U0394,receive,11974.5,D050,Aba,2024-04-03 09:48:00,USSD,A150,0,53852.79,41878.29,0
T000452,U0522,cash_in,1744.19,D187,Kano,2024-05-22 14:42:00,Agent,A252,0,35180.02,33435.829999999994,1
T000453,U0358,receive,4263.43,D057,Ikeja,2024-02-22 22:13:00,USSD,A060,0,39609.02,35345.59,1
T000454,U0987,send,1938.98,D003,Ikeja,2024-04-05 02:47:00,USSD,A213,0,24312.96,22373.98,2
T000455,U0444,cash_out,1484.95,D155,Owerri,2024-04-14 17:30:00,App,A063,0,70234.6,68749.65000000001,0
T000456,U0128,cash_out,4670.83,D034,Yaba,2024-01-22 08:26:00,App,A280,0,57618.39,52947.56,1
T000457,U0691,receive,8518.62,D026,Portharcout,2024-02-04 06:57:00,Web,A193,0,95291.94,86773.32,3
T000458,U0405,send,491.36,D168,Kano,2024-05-04 15:16:00,USSD,A029,0,36198.29,35706.93,0
T000459,U0392,send,1613.22,D115,Ikeja,2024-02-07 12:45:00,USSD,A001,0,40035.1,38421.88,1
T000460,U0193,receive,1147.91,D086,Makurdi,2024-03-08 23:28:00,USSD,A073,0,17335.93,16188.02,3
T000461,U0604,send,8006.11,D160,Ajah,2024-04-28 15:42:00,USSD,A277,0,61554.58,53548.47,2
T000462,U0881,receive,13543.16,D169,Kano,2024-03-15 14:55:00,App,A206,0,10400.29,471.1826316567429,0
T000463,U0743,send,416.6,D130,Ajah,2024-04-04 21:52:00,Agent,A156,0,96848.52,96431.92,3
T000464,U0078,cash_in,2383.84,D111,Yaba,2024-06-05 18:12:00,App,A146,0,91096.73,88712.89,2
T000465,U0085,send,12296.72,D200,Portharcout,2024-03-05 16:59:00,USSD,A052,0,70269.24,57972.520000000004,2
T000466,U0030,receive,2112.84,D106,Makurdi,2024-04-29 07:56:00,USSD,A115,0,32411.53,30298.69,1
T000467,U0725,receive,6235.47,D135,Kano,2024-05-22 18:55:00,Agent,A226,0,36258.94,30023.47,1
T000468,U0049,receive,530.51,D019,Makurdi,2024-02-01 17:54:00,USSD,A088,0,9625.54,9095.03,1
T000469,U0777,receive,2938.42,D033,Owerri,2024-05-10 11:47:00,Agent,A062,0,25455.71,22517.29,1
T000470,U0145,send,3498.85,D002,Makurdi,2024-03-12 11:46:00,App,A019,1,35949.13,32450.28,0
T000471,U0069,receive,7087.15,D195,Portharcout,2024-03-17 02:56:00,Web,A258,0,45344.87,38257.72,2
